,date,id,link,retweet,text,author
378,Jul-23,7.56805E+17,/realDonaldTrump/status/756804886038192128,FALSE,"Leaked e-mails of DNC show plans to destroy Bernie Sanders. Mock his heritage and much more. On-line from Wikileakes, really vicious. RIGGED",DonaldTrump
379,Jul-23,7.56802E+17,/realDonaldTrump/status/756801575193042944,FALSE,"Pocahontas wanted V.P. slot so badly but wasn't chosen because she has done nothing in the Senate. Also, Crooked Hillary hates her!",DonaldTrump
380,Jul-23,7.568E+17,/realDonaldTrump/status/756799923648102400,FALSE,"Tim Kaine is, and always has been, owned by the banks. Bernie supporters are outraged, was their last choice. Bernie fought for nothing!",DonaldTrump
381,Jul-23,7.56799E+17,/realDonaldTrump/status/756798838900396032,FALSE,"The Bernie Sanders supporters are furious with the choice of Tim Kaine, who represents the opposite of what Bernie stands for. Philly fight?",DonaldTrump
382,Jul-22,7.56691E+17,/realDonaldTrump/status/756691116464959488,FALSE,Is it the same Kaine that took hundreds of thousands of dollars in gifts while Governor of Virginia and didn't get indicted while Bob M did?,DonaldTrump
383,Jul-22,7.56626E+17,/realDonaldTrump/status/756625700539465728,FALSE,"Another attack, this time in Germany. Many killed. God bless the people of Munich.",DonaldTrump
384,Jul-22,7.56476E+17,/realDonaldTrump/status/756475847004057601,FALSE,What a great four days in Cleveland. So proud of the great job done by the RNC and all. The police and Secret Service were fantastic!,DonaldTrump
385,Jul-22,7.56356E+17,/realDonaldTrump/status/756355884956127232,FALSE,MAKE AMERICA SAFE AND GREAT AGAIN! #RNCinCLEhttp://www.snappytv.com/tc/2419034/1240815 …,DonaldTrump
386,Jul-21,7.56338E+17,/realDonaldTrump/status/756338260230623232,FALSE,FORMAL ACCEPTANCE OF THE NOMINATION! #TrumpPence16pic.twitter.com/E6ZtVjSQZa,DonaldTrump
387,Jul-21,7.56139E+17,/realDonaldTrump/status/756138994728071168,FALSE,"Other than a small group of people who have suffered massive and embarrassing losses, the party is VERY united. Great love in the arena!",DonaldTrump
388,Jul-21,7.5613E+17,/realDonaldTrump/status/756129793054220288,FALSE,"Ted Cruz talks about the Constitution but doesn't say that if the Dems win the Presidency, the new JUSTICES appointed will destroy us all!",DonaldTrump
389,Jul-21,7.56106E+17,/realDonaldTrump/status/756105919470116864,FALSE,"I am soooo proud of my children, Don, Eric and Tiffany - their speeches, under enormous pressure, were incredible. Ivanka intros me tonight!",DonaldTrump
390,Jul-20,7.55972E+17,/realDonaldTrump/status/755972015249645568,FALSE,"Wow, Ted Cruz got booed off the stage, didn't honor the pledge! I saw his speech two hours early but let him speak anyway. No big deal!",DonaldTrump
391,Jul-20,7.55954E+17,/realDonaldTrump/status/755954295728541696,FALSE,"Great job @EricTrump! Proud of you! 
#AmericaFirst #RNCinCLE
https://instagram.com/p/BIG07aSjE67/ pic.twitter.com/946U6bgREQ",DonaldTrump
392,Jul-20,7.55932E+17,/realDonaldTrump/status/755932444310724608,FALSE,Thank you @IngrahamAngle! #AmericaFirstpic.twitter.com/cv3I3xRSOK,DonaldTrump
393,Jul-20,7.55788E+17,/realDonaldTrump/status/755788382618390529,FALSE,The media is spending more time doing a forensic analysis of Melania's speech than the FBI spent on Hillary's emails.,DonaldTrump
394,Jul-20,7.55787E+17,/realDonaldTrump/status/755787159735570432,FALSE,Good news is Melania's speech got more publicity than any in the history of politics especially if you believe that all press is good press!,DonaldTrump
395,Jul-20,7.55708E+17,/realDonaldTrump/status/755708398537154560,FALSE,"Congratulations to my children, Don and Tiffany, on having done a fantastic job last night. I am very proud of you!",DonaldTrump
396,Jul-19,7.55551E+17,/realDonaldTrump/status/755551039244341253,FALSE,Such a great honor to be the Republican Nominee for President of the United States. I will work hard and never let you down! AMERICA FIRST!,DonaldTrump
397,Jul-18,7.55254E+17,/realDonaldTrump/status/755254384062263296,FALSE,"It was truly an honor to introduce my wife, Melania. Her speech and demeanor were absolutely incredible. Very proud! #GOPConvention",DonaldTrump
398,Jul-18,7.55092E+17,/realDonaldTrump/status/755091783013507072,FALSE,"Looking forward to being at the convention tonight to watch all of the wonderful speakers including my wife, Melania. Place looks beautiful!",DonaldTrump
399,Jul-17,7.54789E+17,/realDonaldTrump/status/754789482621243392,FALSE,"President Obama just had a news conference, but he doesn't have a clue. Our country is a divided crime scene, and it will only get worse!",DonaldTrump
400,Jul-17,7.54788E+17,/realDonaldTrump/status/754788362368741376,FALSE,"Our country is totally divided and our enemies are watching. We are not looking good, we are not looking smart, we are not looking tough!",DonaldTrump
401,Jul-17,7.54744E+17,/realDonaldTrump/status/754744188856565760,FALSE,"We are TRYING to fight ISIS, and now our own people are killing our police. Our country is divided and out of control. The world is watching",DonaldTrump
402,Jul-17,7.5473E+17,/realDonaldTrump/status/754730058913308673,FALSE,"We grieve for the officers killed in Baton Rouge today. How many law enforcement and people have to...
https://www.facebook.com/DonaldTrump/posts/10157324504140725 …",DonaldTrump
403,Jul-17,7.54664E+17,/realDonaldTrump/status/754664207799451648,FALSE,The ratings at @FoxNews blow away the ratings of @CNN - not even close. That's because CNN is the Clinton News Network and people don't like,DonaldTrump
404,Jul-17,7.54651E+17,/realDonaldTrump/status/754650547932758016,FALSE,"I hope that Crooked Hillary picks Goofy Elizabeth Warren, sometimes referred to as Pocahontas, as her V.P. Then we can litigate her fraud!",DonaldTrump
405,Jul-16,7.54348E+17,/realDonaldTrump/status/754348235951661056,FALSE,Thank you! #TrumpPence16pic.twitter.com/RHprMCsGT6,DonaldTrump
406,Jul-16,7.54305E+17,/realDonaldTrump/status/754305404302139392,FALSE,"Crooked Hillary Clinton is bought and paid for by Wall Street, lobbyists and special interests. She will sell our country down the tubes!",DonaldTrump
407,Jul-16,7.54304E+17,/realDonaldTrump/status/754304371186405376,FALSE,"Very sad that a person who has made so many mistakes, Crooked Hillary Clinton, can put out such false and vicious ads with her phony money!",DonaldTrump
408,Jul-16,7.54303E+17,/realDonaldTrump/status/754303051389861888,FALSE,"Crooked Hillary, who embarrassed herself and the country with her e-mail lies, has been a DISASTER on foreign policy. Look what's happening!",DonaldTrump
409,Jul-16,7.54302E+17,/realDonaldTrump/status/754301737431928832,FALSE,"Crooked Hillary is spending big Wall Street money on ads saying I don't have foreign policy experience, yet look what her policies have done",DonaldTrump
410,Jul-15,7.53965E+17,/realDonaldTrump/status/753965070003109888,FALSE,I am pleased to announce that I have chosen Governor Mike Pence as my Vice Presidential running mate. News conference tomorrow at 11:00 A.M.,DonaldTrump
411,Jul-15,7.53963E+17,/realDonaldTrump/status/753962659293396992,FALSE,Four more years of weakness with a Crooked Hillary Administration is not acceptable. Look what has happened to the world with O & Hillary!,DonaldTrump
412,Jul-14,7.53751E+17,/realDonaldTrump/status/753750790590828544,FALSE,"My prayers and condolences to the victims and families of the terrible tragedy in Nice, France. We are with you in every way!",DonaldTrump
413,Jul-14,7.53728E+17,/realDonaldTrump/status/753728269019549696,FALSE,"In light of the horrible attack in Nice, France, I have postponed tomorrow's news conference concerning my Vice Presidential announcement.",DonaldTrump
414,Jul-14,7.53721E+17,/realDonaldTrump/status/753720863606775809,FALSE,"Another horrific attack, this time in Nice, France. Many dead and injured. When will we learn? It is only getting worse.",DonaldTrump
415,Jul-14,7.53603E+17,/realDonaldTrump/status/753603401854881793,FALSE,"Another new poll. Thank you for your support! Join the MOVEMENT today! 
#ImWithYou http://www.DonaldJTrump.com pic.twitter.com/miT4atHxQz",DonaldTrump
416,Jul-13,7.53399E+17,/realDonaldTrump/status/753398572515725312,FALSE,I will be making the announcement of my Vice Presidential pick on Friday at 11am in Manhattan. Details to follow.,DonaldTrump
417,Jul-13,7.53354E+17,/realDonaldTrump/status/753353898472017920,FALSE,Voters understand that Crooked Hillary's negative ads are not true- just like her email lies and her other fraudulent activity.,DonaldTrump
418,Jul-13,7.5321E+17,/realDonaldTrump/status/753209883202351104,FALSE,"Thank you Florida, Ohio, and Pennsylvania! #CrookedHillary is not qualified. #ImWithYoupic.twitter.com/M1yzgyeEdY",DonaldTrump
419,Jul-12,7.5309E+17,/realDonaldTrump/status/753090242203283457,FALSE,Justice Ginsburg of the U.S. Supreme Court has embarrassed all by making very dumb political statements about me. Her mind is shot - resign!,DonaldTrump
420,Jul-12,7.52973E+17,/realDonaldTrump/status/752973319675273218,FALSE,The American people agree. No free pass for #CrookedHillary!pic.twitter.com/lTjLVKkzh1,DonaldTrump
421,Jul-12,7.52911E+17,/realDonaldTrump/status/752911479251296258,FALSE,"To all the Bernie voters who want to stop bad trade deals & global special interests, we welcome you with open arms. People first.",DonaldTrump
422,Jul-12,7.52911E+17,/realDonaldTrump/status/752911332756840448,FALSE,Bernie sanders has abandoned his supporters by endorsing pro-war pro-TPP pro-Wall Street Crooked Hillary Clinton.,DonaldTrump
423,Jul-12,7.52911E+17,/realDonaldTrump/status/752910855939952640,FALSE,Bernie Sanders endorsing Crooked Hillary Clinton is like Occupy Wall Street endorsing Goldman Sachs.,DonaldTrump
424,Jul-12,7.52907E+17,/realDonaldTrump/status/752906803810279424,FALSE,#CrookedHillary is not qualified!https://amp.twimg.com/v/d7bf0fb1-2370-42df-ab63-2da48f53daef …,DonaldTrump
425,Jul-12,7.5286E+17,/realDonaldTrump/status/752860045084241920,FALSE,I am somewhat surprised that Bernie Sanders was not true to himself and his supporters. They are not happy that he is selling out!,DonaldTrump
426,Jul-12,7.52859E+17,/realDonaldTrump/status/752859250628648962,FALSE,"Bernie Sanders, who has lost most of his leverage, has totally sold out to Crooked Hillary Clinton. He will endorse her today - fans angry!",DonaldTrump
427,Jul-12,7.52849E+17,/realDonaldTrump/status/752849315094298624,FALSE,"This election is a choice between law, order & safety - or chaos, crime & violence. I will make America safe again for everyone. #ImWithYou",DonaldTrump
428,Jul-11,7.52619E+17,/realDonaldTrump/status/752618593196597248,FALSE,Great poll- Florida! Thank you!pic.twitter.com/4FuPpL5WOM,DonaldTrump
429,Jul-11,7.52591E+17,/realDonaldTrump/status/752591157641744384,FALSE,"Thoughts and prayers with the victims, and their families- along with everyone at the Berrien County Courthouse in St. Joseph, Michigan.",DonaldTrump
430,Jul-10,7.52211E+17,/realDonaldTrump/status/752211419634933760,FALSE,"The media is so dishonest. If I make a statement, they twist it and turn it to make it sound bad or foolish.They think the public is stupid!",DonaldTrump
431,Jul-10,7.52208E+17,/realDonaldTrump/status/752207752852832256,FALSE,President Obama thinks the nation is not as divided as people think. He is living in a world of the make believe!,DonaldTrump
432,Jul-10,7.52111E+17,/realDonaldTrump/status/752110630031749120,FALSE,Look what is happening to our country under the WEAK leadership of Obama and people like Crooked Hillary Clinton. We are a divided nation!,DonaldTrump
433,Jul-09,7.51798E+17,/realDonaldTrump/status/751797800690708480,FALSE,Way to go @serenawilliams  - you are a true champion. Proud of you!,DonaldTrump
434,Jul-08,7.51558E+17,/realDonaldTrump/status/751558217075945476,FALSE,"MAKE AMERICA SAFE AGAIN!
https://www.facebook.com/DonaldTrump/videos/10157280014500725/ …pic.twitter.com/P0GleHEmJy",DonaldTrump
435,Jul-08,7.51529E+17,/realDonaldTrump/status/751529041988116485,FALSE,Isn't it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on @CNN?,DonaldTrump
436,Jul-08,7.51424E+17,/realDonaldTrump/status/751423658627829760,FALSE,"Due to the horrific events taking place in our country, I have decided to postpone my speech on economic opportunity- today in Miami.",DonaldTrump
437,Jul-08,7.51406E+17,/realDonaldTrump/status/751405672877744128,FALSE,Last night's horrific execution-style shootings of 12 Dallas law enforcement officers...https://www.facebook.com/DonaldTrump/posts/10157277205810725 …,DonaldTrump
438,Jul-08,7.51371E+17,/realDonaldTrump/status/751370918027489280,FALSE,Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country,DonaldTrump
439,Jul-07,7.51232E+17,/realDonaldTrump/status/751232353129955328,FALSE,"After today, Crooked Hillary can officially be called Lyin' Crooked Hillary.",DonaldTrump
440,Jul-07,7.51115E+17,/realDonaldTrump/status/751115433273688064,FALSE,Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!,DonaldTrump
441,Jul-06,7.50865E+17,/realDonaldTrump/status/750865499660091393,FALSE,"Where is the outrage for this Disney book? Is this the 'Star of David' also? 
Dishonest media! #Frozenpic.twitter.com/4LJBpSm8xa",DonaldTrump
442,Jul-06,7.50811E+17,/realDonaldTrump/status/750811268219543552,FALSE,"To all of my twitter followers, please contribute whatever you can to the campaign. We must beat Crooked Hillary.https://secure.donaldjtrump.com/donate?utm_campaign=djt_direct_pro_djt&utm_medium=social&utm_source=djt_twitter …",DonaldTrump
443,Jul-06,7.50714E+17,/realDonaldTrump/status/750714064574218245,FALSE,Convention speaker schedule to be released tomorrow. Let today be devoted to Crooked Hillary and the rigged system under which we live.,DonaldTrump
444,Jul-06,7.50668E+17,/realDonaldTrump/status/750668480559607808,FALSE,"Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch, her time will come!",DonaldTrump
445,Jul-06,7.50651E+17,/realDonaldTrump/status/750650894040064000,FALSE,"Crooked Hillary has once again been proven to be a person who is dishonest, incompetent and of very bad judgement.",DonaldTrump
446,Jul-06,7.50649E+17,/realDonaldTrump/status/750648675186147328,FALSE,"Crooked Hillary Clinton and her team ""were extremely careless in their handling of very sensitive, highly classified information."" Not fit!",DonaldTrump
447,Jul-05,7.50549E+17,/realDonaldTrump/status/750548959240843265,FALSE,Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!,DonaldTrump
448,Jul-05,7.50547E+17,/realDonaldTrump/status/750547338817638401,FALSE,"I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8, she's out!",DonaldTrump
449,Jul-05,7.50546E+17,/realDonaldTrump/status/750545570293506048,FALSE,Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win,DonaldTrump
450,Jul-05,7.50353E+17,/realDonaldTrump/status/750353319084843008,FALSE,FBI director said Crooked Hillary compromised our national security. No charges. Wow! #RiggedSystem,DonaldTrump
451,Jul-05,7.50353E+17,/realDonaldTrump/status/750352884106223616,FALSE,"The system is rigged. General Petraeus got in trouble for far less. Very very unfair! As usual, bad judgment.",DonaldTrump
452,Jul-05,7.50287E+17,/realDonaldTrump/status/750286846534582272,FALSE,Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!,DonaldTrump
453,Jul-04,7.50094E+17,/realDonaldTrump/status/750094399456026624,FALSE,Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? She is flying with him tomorrow. Who pays?,DonaldTrump
454,Jul-04,7.4999E+17,/realDonaldTrump/status/749989709275885568,FALSE,"With Hillary and Obama, the terrorist attacks will only get worse. Politically correct fools, won't even call it what it is - RADICAL ISLAM!",DonaldTrump
455,Jul-04,7.49988E+17,/realDonaldTrump/status/749987869452828672,FALSE,"Crooked Hillary Clinton is ""guilty as hell"" but the system is totally rigged and corrupt! Where are the 33,000 missing e-mails?",DonaldTrump
456,Jul-04,7.49962E+17,/realDonaldTrump/status/749961528422625281,FALSE,"Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star, or plain star!",DonaldTrump
457,Jul-04,7.49959E+17,/realDonaldTrump/status/749959090210832386,FALSE,Happy 4th of July! #Trump2016 #AmericaFirst https://www.facebook.com/DonaldTrump/videos/10157254332085725/ …pic.twitter.com/YhHyQjwJW6,DonaldTrump
458,Jul-04,7.49936E+17,/realDonaldTrump/status/749935837748596736,FALSE,Crooked Hillary will NEVER be able to handle the complexities and danger of ISIS - it will just go on forever. We need change!,DonaldTrump
459,Jul-04,7.49934E+17,/realDonaldTrump/status/749934450868387840,FALSE,"The third mass attack (slaughter) in days by ISIS. 200 dead in Baghdad, worst in many years. We do not have leadership that can stop this!",DonaldTrump
460,Jul-03,7.49721E+17,/realDonaldTrump/status/749721116911034368,FALSE,I believe that Crooked Hillary sent Bill to have the meeting with the U.S.A.G. So Bill is not in trouble with H except that he got caught!,DonaldTrump
461,Jul-03,7.4972E+17,/realDonaldTrump/status/749720224220475393,FALSE,"The SECRET meeting between Bill Clinton and the U.S.A.G. in back of closed plane was heightened with FBI shouting ""go away, no pictures.""",DonaldTrump
462,Jul-03,7.49719E+17,/realDonaldTrump/status/749718947973529600,FALSE,"Does anybody really believe that Bill Clinton and the U.S.A.G. talked only about ""grandkids"" and golf for 37 minutes in plane on tarmac?",DonaldTrump
463,Jul-03,7.49709E+17,/realDonaldTrump/status/749709462974435329,FALSE,"""THE SYSTEM IS RIGGED!""",DonaldTrump
464,Jul-03,7.49706E+17,/realDonaldTrump/status/749706242579247105,FALSE,"On Saturday a great man, Elie Wiesel, passed away.The world is a better place because of him and his belief that good can triumph over evil!",DonaldTrump
465,Jul-03,7.49699E+17,/realDonaldTrump/status/749699315367612416,FALSE,Crooked Hillary Clinton knew that her husband wanted to meet with the U.S.A.G. to work out a deal. The system is totally rigged & corrupt!,DonaldTrump
466,Jul-03,7.49698E+17,/realDonaldTrump/status/749698321074180096,FALSE,Only a fool would believe that the meeting between Bill Clinton and the U.S.A.G. was not arranged or that Crooked Hillary did not know.,DonaldTrump
467,Jul-03,7.49659E+17,/realDonaldTrump/status/749659173353299968,FALSE,"Just watched @meetthepress and how totally biased against me Chuck Todd, and the entire show, is against me.The good news-the people get it!",DonaldTrump
468,Jul-02,7.4935E+17,/realDonaldTrump/status/749350193095667713,FALSE,"It was just announced-by sources-that no charges will be brought against Crooked Hillary Clinton. Like I said, the system is totally rigged!",DonaldTrump
469,Jul-02,7.49342E+17,/realDonaldTrump/status/749341789102960640,FALSE,It is impossible for the FBI not to recommend criminal charges against Hillary Clinton. What she did was wrong! What Bill did was stupid!,DonaldTrump
470,Jul-02,7.49262E+17,/realDonaldTrump/status/749262206672445441,FALSE,Thank you! #AmericaFirstpic.twitter.com/MYG45LxGmH,DonaldTrump
471,Jul-02,7.49261E+17,/realDonaldTrump/status/749261175968436224,FALSE,"Crooked Hillary -- Makes History! 
#ImWithYou #AmericaFirstpic.twitter.com/PKQhYhMmIX",DonaldTrump
472,Jul-02,7.4924E+17,/realDonaldTrump/status/749240145442922496,FALSE,The #2A to our Constitution is clear. The right of the people to keep & bear Arms shall not be infringed upon.pic.twitter.com/sqe12D0MBJ,DonaldTrump
473,Jul-02,7.4921E+17,/realDonaldTrump/status/749209816732672000,FALSE,"The speakers slots at the Republican Convention are totally filled, with a long waiting list of those that want to speak - Wednesday release",DonaldTrump
474,Jul-01,7.4905E+17,/realDonaldTrump/status/749049896431415296,FALSE,Just returned from Colorado. Amazing crowd!,DonaldTrump
475,Jul-01,7.48926E+17,/realDonaldTrump/status/748926103931150336,FALSE,Thank you for your support! We will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirstpic.twitter.com/ravfFT5UBE,DonaldTrump
476,Jul-01,7.4892E+17,/realDonaldTrump/status/748920081942327296,FALSE,These crimes won't be happening if I'm elected POTUS. Killer should have never been here. #AmericaFirsthttp://www.thegatewaypundit.com/2016/07/oregon-killer-shot-dead-3-people-deported-6-times/#st_refDomain=t.co&st_refQuery=/h7m3WSKGlO …,DonaldTrump
477,Jul-01,7.48852E+17,/realDonaldTrump/status/748851849185243136,FALSE,Take a look at what happened w/ Bill Clinton. The system is totally rigged. Does anybody really believe that meeting was just a coincidence?,DonaldTrump
478,Jul-01,7.48852E+17,/realDonaldTrump/status/748851673313873920,FALSE,Bill Clinton's meeting was a total secret. Nobody was to know about it but he was caught by a local reporter.,DonaldTrump
479,Jul-01,7.48852E+17,/realDonaldTrump/status/748851569190318080,FALSE,"As Bernie Sanders said, Hillary Clinton has bad judgement. Bill's meeting was probably initiated and demanded by Hillary!",DonaldTrump
480,Jun-30,7.486E+17,/realDonaldTrump/status/748599711792234496,FALSE,"The reason I put up approximately $50 million for my successful primary campaign is very simple, I want to MAKE AMERICA GREAT AGAIN!",DonaldTrump
481,Jun-30,7.486E+17,/realDonaldTrump/status/748599572230975492,FALSE,I have self funded my winning primary campaign with an approx. $50 million loan. I have totally terminated the loan!,DonaldTrump
482,Jun-30,7.48599E+17,/realDonaldTrump/status/748599438034206720,FALSE,The very dishonest @NBCNews refuses to accept the fact that I have forgiven my $50 million loan to my campaign. Done deal!,DonaldTrump
483,Jun-30,7.48599E+17,/realDonaldTrump/status/748599094252273664,FALSE,"One of the reasons Hillary hid her emails was so the public wouldn't see how she got rich- selling out America. 
http://hosted.ap.org/dynamic/stories/U/US_CLINTON_EMAILS?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-06-29-17-38-07 …",DonaldTrump
484,Jun-29,7.48345E+17,/realDonaldTrump/status/748345210372038656,FALSE,"For reasons only they can explain, the @USChamber wants to continue our bad trade deals rather than renegotiating and making them better.",DonaldTrump
485,Jun-29,7.48332E+17,/realDonaldTrump/status/748331931616579585,TRUE,"""@Gengm7: @jakeda @realDonaldTrump As of April this year, Hillary had spent $264,000,000 on her campaign Mr.Trump $55,000,000. self funding""",DonaldTrump
486,Jun-29,7.4822E+17,/realDonaldTrump/status/748219891577131010,FALSE,ISIS exploded on Hillary Clinton's watch- she's done nothing about it and never will. Not capable!,DonaldTrump
487,Jun-29,7.48164E+17,/realDonaldTrump/status/748163921383723008,FALSE,New Q poll out- we are going to win the whole deal- and MAKE AMERICA GREAT AGAIN! #Trump2016pic.twitter.com/dL5ahNcwZb,DonaldTrump
488,Jun-29,7.48143E+17,/realDonaldTrump/status/748142709932756992,FALSE,Why would the USChamber be upset by the fact that I want to negotiate better and stronger trade deals or that I want penalties for cheaters?,DonaldTrump
489,Jun-28,7.47987E+17,/realDonaldTrump/status/747986907162877952,FALSE,Iron Mike Tyson was not asked to speak at the Convention though I'm sure he would do a good job if he was. The media makes everything up!,DonaldTrump
490,Jun-28,7.479E+17,/realDonaldTrump/status/747900114363092992,FALSE,We must do everything possible to keep this horrible terrorism outside the United States.,DonaldTrump
491,Jun-28,7.479E+17,/realDonaldTrump/status/747899586593890309,FALSE,"Yet another terrorist attack, this time in Turkey. Will
the world ever realize what is going on? So sad.",DonaldTrump
492,Jun-28,7.47889E+17,/realDonaldTrump/status/747888895581372416,FALSE,"Hillary Clinton’s Presidency would be catastrophic for
the future of our country. She is ill-fit with bad judgment.",DonaldTrump
493,Jun-28,7.47888E+17,/realDonaldTrump/status/747888354126069761,FALSE,"Benghazi is just another Hillary Clinton failure. It just
never seems to work the way it's supposed to with Clinton.",DonaldTrump
494,Jun-27,7.47424E+17,/realDonaldTrump/status/747424042181791744,FALSE,.@CNN is all negative when it comes to me. I don't watch it anymore.,DonaldTrump
495,Jun-27,7.47419E+17,/realDonaldTrump/status/747418754255052802,FALSE,"The media is unrelenting. They will only go with and report a story in a negative light. I called Brexit (Hillary was wrong), watch November",DonaldTrump
496,Jun-27,7.47416E+17,/realDonaldTrump/status/747415955400196096,FALSE,"Crooked Hillary is wheeling out one of the least productive senators in the U.S. Senate, goofy Elizabeth Warren, who lied on heritage.",DonaldTrump
497,Jun-26,7.47241E+17,/realDonaldTrump/status/747241330552737793,TRUE,"""@LindaSuhler: Trump voters don't scare or back down. Our numbers are growing & we're taking our country BACK. #Trump2016 #MAGA",DonaldTrump
498,Jun-26,7.47241E+17,/realDonaldTrump/status/747240949370261504,TRUE,"""@w4djt: ""Under a Trump presidency, America will make brilliant new trade deals!"" —Donald Trump #dtmag pic.twitter.com/NpYI9i4iSG""",DonaldTrump
499,Jun-26,7.47228E+17,/realDonaldTrump/status/747227503329173505,TRUE,"""@brazosboys: Hillary read ""sigh"" off the Teleprompter, She's so fake she has to be told how to feel: https://youtu.be/iYUQtxXZPsk  @FoxNews",DonaldTrump
500,Jun-26,7.47178E+17,/realDonaldTrump/status/747178078682644480,FALSE,"People in our country want borders, and without them the old line pols like Crooked Hillary will not win. It is time for CHANGE -- and JOBS!",DonaldTrump
501,Jun-26,7.47099E+17,/realDonaldTrump/status/747098691492786176,FALSE,"Crooked Hillary just took a major ad of me playing golf at Turnberry. Shows me hitting shot, but I never did = lie! Was there to support son",DonaldTrump
502,Jun-26,7.47031E+17,/realDonaldTrump/status/747030708678430720,FALSE,Clinton is trying to wash away her bad judgement call on BREXIT with big dollar ads. Disgraceful!,DonaldTrump
503,Jun-26,7.4703E+17,/realDonaldTrump/status/747029963702996992,FALSE,"Crooked Hillary Clinton, who called BREXIT 100% wrong (along with Obama), is now spending Wall Street money on an ad on my correct call.",DonaldTrump
504,Jun-25,7.46909E+17,/realDonaldTrump/status/746908869134262272,FALSE,"Just landed in New York - a one night stay in Scotland. Turnberry came out magnificently. My son, Eric, did a great job - under budget!",DonaldTrump
505,Jun-25,7.46896E+17,/realDonaldTrump/status/746895785338544128,FALSE,Obama has blocked ICE officers and BP from doing their jobs. That ends when I am President!,DonaldTrump
506,Jun-25,7.46896E+17,/realDonaldTrump/status/746895602798178304,FALSE,I have never liked the media term 'mass deportation' -- but we must enforce the laws of the land!,DonaldTrump
507,Jun-25,7.46895E+17,/realDonaldTrump/status/746895252884164608,FALSE,We only want to admit those who love our people and support our values. #AmericaFirst,DonaldTrump
508,Jun-25,7.46895E+17,/realDonaldTrump/status/746895065591783424,FALSE,We must suspend immigration from regions linked with terrorism until a proven vetting method is in place.,DonaldTrump
509,Jun-25,7.46674E+17,/realDonaldTrump/status/746674420605980672,FALSE,"So funny, Crooked Hillary called BREXIT so incorrectly, and now she says that she is the one to deal with the U.K. All talk, no action!",DonaldTrump
510,Jun-24,7.46561E+17,/realDonaldTrump/status/746560976921706500,FALSE,Thoughts and prayers are with everyone in West Virginia- dealing with the devastating floods. #ImWithYou,DonaldTrump
511,Jun-24,7.46459E+17,/realDonaldTrump/status/746458701565988864,FALSE,"Many people are equating BREXIT, and what is going on in Great Britain, with what is happening in the U.S. People want their country back!",DonaldTrump
512,Jun-24,7.46454E+17,/realDonaldTrump/status/746453765935366144,FALSE,Crooked Hillary called it totally wrong on BREXIT - she went with Obama - and now she is saying we need her to lead. She would be a disaster,DonaldTrump
513,Jun-24,7.4629E+17,/realDonaldTrump/status/746289768707698688,FALSE,"America is proud to stand shoulder-to-shoulder w/a free & ind UK. We stand together as friends, as allies, & as a people w/a shared history.",DonaldTrump
514,Jun-24,7.46289E+17,/realDonaldTrump/status/746289394231828480,FALSE,"Self-determination is the sacred right of all free people's, and the people of the UK have exercised that right for all the world to see.",DonaldTrump
515,Jun-24,7.46272E+17,/realDonaldTrump/status/746272130992644096,FALSE,"Just arrived in Scotland. Place is going wild over the vote. They took their country back, just like we will take America back. No games!",DonaldTrump
516,Jun-23,7.46145E+17,/realDonaldTrump/status/746145338608713728,FALSE,"Congratulations to my son, Eric, on the fantastic job he has done in rebuilding Turnberry, and its great Ailsa Course. Always support kids!",DonaldTrump
517,Jun-23,7.46048E+17,/realDonaldTrump/status/746047705709961216,FALSE,"Obama & Clinton should stop meeting with special interests, & start meeting with the victims of illegal immigration.",DonaldTrump
518,Jun-23,7.4597E+17,/realDonaldTrump/status/745969778267926532,FALSE,"ISIS threatens us today because of the decisions Hillary Clinton has made along with President Obama.""  --  Donald J. Trump",DonaldTrump
519,Jun-23,7.45969E+17,/realDonaldTrump/status/745969049943875585,FALSE,"""Hillary Clinton may be the most corrupt person ever to seek the presidency.""  --   Donald J. Trump",DonaldTrump
520,Jun-23,7.45968E+17,/realDonaldTrump/status/745967990236143616,FALSE,"Thank you to Donald Rumsfeld for the endorsement. Very much appreciated. Clinton's conduct has been ""disqualifying.""",DonaldTrump
521,Jun-22,7.45693E+17,/realDonaldTrump/status/745693029089034240,FALSE,Hillary says things can't change. I say they have to change. It's a choice between Americanism and her corrupt globalism. #Imwithyou,DonaldTrump
